Zakharov;5.87637680586606e-09
Zakharov;3.139798208539855e-06
Zakharov;1.2399566556414128e-05
Zakharov;6.397254823231704e-06
Zakharov;0.001457325987561122
Zakharov;0.013620422413497195
Zakharov;0.00011958458442516565
Zakharov;1.1090053137215117e-19
Zakharov;3.739510314956864e-09
Zakharov;4.632986803471956e-06
Zakharov;3.0639662524161865e-06
Zakharov;4.993643020423235e-09
Zakharov;1.4208536013898269e-10
Zakharov;0.0001608151801177597
Zakharov;0.2840139706656515
Zakharov;3.2107398816676084e-05
Zakharov;0.3725631015714103
Zakharov;0.032905186051659166
Zakharov;0.0014586820826532764
Zakharov;0.008058900528265852
Zakharov;4.6030348135856375e-06
Zakharov;0.18831580827256816
Zakharov;0.0008307130897272625
Zakharov;1.3329363527812328
Zakharov;3.2764957234259903e-07
Zakharov;2.55047494288e-05
Zakharov;2.4867183035154036e-07
Zakharov;1.5297904989539897e-06
Zakharov;1.1802087295243525e-05
