Sphere;1.2927269715931872e-09
Sphere;2.593554179127056e-08
Sphere;1.3823261072729346e-07
Sphere;2.994781315036739e-09
Sphere;3.5973332682054146e-07
Sphere;2.1651326174300595e-08
Sphere;8.768504040385916e-10
Sphere;1.0208276451678215e-09
Sphere;1.2901752875973385e-07
Sphere;6.462078632049123e-09
Sphere;4.020297418400678e-08
Sphere;1.0188762527641281e-07
Sphere;7.53753088186673e-08
Sphere;2.2642141758687484e-08
Sphere;5.684717851582569e-09
Sphere;1.9538239983507758e-09
Sphere;1.3966126605055734e-08
Sphere;2.664546286769227e-07
Sphere;2.6861472430000305e-08
Sphere;4.825255936310585e-07
Sphere;7.731045646446584e-08
Sphere;2.0441416198970975e-08
Sphere;3.699734719018178e-08
Sphere;1.0580413663865787e-07
Sphere;4.162741026002901e-08
Sphere;7.903788528324771e-08
Sphere;6.576801151463166e-08
Sphere;3.354115692445759e-08
Sphere;1.1976309616030812e-07
Sphere;9.097124234344842e-09
