Schwefel;830.075197584649
Schwefel;830.0751991209218
Schwefel;830.075201772354
Schwefel;830.0752043520786
Schwefel;830.0751978662703
Schwefel;830.0752008951288
Schwefel;830.0751975714326
Schwefel;830.0751972971024
Schwefel;830.075197388116
Schwefel;830.0751969781114
Schwefel;830.0751968547946
Schwefel;830.0751972855592
Schwefel;830.0751969877643
Schwefel;830.0751967659686
Schwefel;830.07519691891
Schwefel;830.0752093949881
Schwefel;830.075206853897
Schwefel;830.0751973003431
Schwefel;830.0751997883441
Schwefel;830.0751972971268
Schwefel;830.0751970065892
Schwefel;830.0751969108916
Schwefel;830.0751968449264
Schwefel;830.0751970658501
Schwefel;830.0751971206168
Schwefel;830.0751972586871
Schwefel;830.075197180288
Schwefel;830.0751975077939
Schwefel;830.0752007691837
Schwefel;830.0752001131863
