Ackley;3.5632239119213693
Ackley;8.600523682979844
Ackley;6.487932498047741
Ackley;4.897947566599111
Ackley;7.806716541605642
Ackley;12.789778111611529
Ackley;16.474459447752462
Ackley;11.7031107962741
Ackley;10.296298607681077
Ackley;12.26850500512809
Ackley;4.906245266916741
Ackley;14.564563841566038
Ackley;10.809194853275852
Ackley;11.469169848078712
Ackley;9.935646564634379
Ackley;13.255097548893493
Ackley;6.1995494745028985
Ackley;3.8359115038673117
Ackley;6.254227559320206
Ackley;4.967680358637278
Ackley;6.260676383426205
Ackley;9.437336958594766
Ackley;11.51565490044686
Ackley;6.5813601911754915
Ackley;11.809009684944012
Ackley;12.956304905324851
Ackley;3.0953991764476996
Ackley;8.021426719768959
Ackley;6.408842944329802
Ackley;4.591665886720833
